ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,DIRECTION,INTERSECTION,STATE_ROUTE,LOCATION_TYPE,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PRIMARY_COLL_FACTOR,PCF_VIOL_CATEGORY,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_COND_1,LIGHTING,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,ALCOHOL_INVOLVED,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,CITY,POINT_X,POINT_Y,lat,lon,geometry,city_new
2017,3/23/17,2017-03-23T15:15:00Z,Thursday,CALLE DEL ADOBE,POST DR,NA,Y,NA,NA,3,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.6706999,36.69803007,36.69803007,-121.6706999,"c(-121.6706999, 36.69803007)",Other Unincorporated
2017,3/23/17,2017-03-23T07:25:00Z,Thursday,RIVER ROAD,SR-68,S,N,NA,NA,4,0,1,A,1,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2017,3/21/17,2017-03-21T09:55:00Z,Tuesday,101,DUNBARTON ROAD,S,N,101,NA,4,0,1,A,3,E,I,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6295076,36.82997392,36.82997392,-121.6295076,"c(-121.62950764, 36.82997392)",Other Unincorporated
2017,3/20/17,2017-03-20T15:45:00Z,Monday,US-101 N/B,MARKET STREET,N,N,NA,NA,3,0,1,A,3,D,C,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.6418965,36.68012968,36.68012968,-121.6418965,"c(-121.64189652, 36.68012968)",Salinas
2017,3/25/17,2017-03-25T13:20:00Z,Saturday,156,MERIDIAN RD,E,N,156,NA,4,0,3,A,3,C,C,A,H,A,N,N,N,N,N,0,0,3,0,0,0,0,0,0,UNINCORPORATED,-121.6767102,36.78842833,36.78842833,-121.6767102,"c(-121.67671021, 36.78842833)",Other Unincorporated
2017,3/25/17,2017-03-25T13:40:00Z,Saturday,SR-1 S/B,TIOGA AVE,S,N,NA,NA,4,0,3,A,3,C,C,A,H,A,N,N,N,N,N,0,0,3,0,0,0,0,0,0,UNINCORPORATED,-121.8490288,36.61769604,36.61769604,-121.8490288,"c(-121.84902884, 36.61769604)",Sand City
2017,3/25/17,2017-03-25T19:08:00Z,Saturday,VEGA ROAD,EAGLEHILL DRIVE,W,N,NA,NA,4,0,1,A,8,E,I,A,H,B,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7189512,36.88969231,36.88969231,-121.7189512,"c(-121.71895119, 36.88969231)",Royal Oaks
2017,3/19/17,2017-03-19T23:20:00Z,Sunday,ABBOTT STREET,340 EL CAMINO REAL SOUTH DRIVEWAY,NA,Y,NA,NA,4,0,1,A,9,D,C,A,H,C,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2017,3/28/17,2017-03-28T14:10:00Z,Tuesday,101,HUDSON RD.,S,N,101,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.266069,36.35084758,36.35084758,-121.266069,"c(-121.26606898, 36.35084758)",Other Unincorporated
2016,9/27/16,2016-09-27T15:05:00Z,Tuesday,NORTH SANBORN RD,MOHAR ST,N,N,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.6188008,36.68412933,36.68412933,-121.6188008,"c(-121.61880077, 36.68412933)",Salinas
2016,7/6/16,2016-07-06T15:51:00Z,Wednesday,NORTH DAVIS RD,BORONDA CROSSING PL,N,N,NA,NA,4,0,2,A,3,F,I,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,SALINAS,-121.664985,36.72161334,36.72161334,-121.664985,"c(-121.66498499, 36.72161334)",Salinas
2016,8/6/16,2016-08-06T17:34:00Z,Saturday,DEL PONTE DR,APPLE AV,NA,N,NA,NA,4,0,1,C,18,G,B,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,GREENFIELD,-121.23294,36.33109004,36.33109004,-121.23294,"c(-121.23293996, 36.33109004)",Greenfield
2016,9/8/16,2016-09-08T08:17:00Z,Thursday,CHAPARRAL ST,TAMPICO AV,W,N,NA,NA,4,0,2,A,21,A,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,SALINAS,-121.6387673,36.70123482,36.70123482,-121.6387673,"c(-121.63876731, 36.70123482)",Salinas
2016,9/18/16,2016-09-18T16:04:00Z,Sunday,ORCHARD ST,DEL MONTE AV,S,N,NA,NA,3,0,1,A,1,D,E,A,H,A,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,SALINAS,-121.6134943,36.68842371,36.68842371,-121.6134943,"c(-121.61349434, 36.68842371)",Salinas
2016,9/14/16,2016-09-14T22:31:00Z,Wednesday,LARKIN ST,DAVIS RD,NA,Y,NA,NA,4,0,2,A,12,D,C,A,H,C,N,N,N,N,N,0,0,2,0,0,0,0,0,0,SALINAS,-121.6684,36.69374002,36.69374002,-121.6684,"c(-121.66839997, 36.69374002)",Salinas
2016,9/21/16,2016-09-21T13:11:00Z,Wednesday,SOUTH MAIN ST,EAST ROMIE LN,NA,Y,NA,NA,4,0,1,A,12,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.6577399,36.66263011,36.66263011,-121.6577399,"c(-121.65773987, 36.66263011)",Salinas
2016,9/13/16,2016-09-13T15:53:00Z,Tuesday,ABBOTT ST,MALARIN ST,NA,Y,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.6417,36.66238001,36.66238001,-121.6417,"c(-121.64169995, 36.66238001)",Salinas
2016,9/14/16,2016-09-14T17:52:00Z,Wednesday,LARKIN ST,O'FARRELL CT,NA,Y,NA,NA,3,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,SALINAS,-121.66171,36.69094009,36.69094009,-121.66171,"c(-121.66170996, 36.69094009)",Salinas
2016,9/22/16,2016-09-22T19:25:00Z,Thursday,NORTH SANBORN RD,EUCALYPTUS,NA,Y,NA,NA,4,0,1,A,1,A,C,A,H,C,N,N,N,N,Y,0,0,1,0,0,0,0,0,0,SALINAS,-121.6243799,36.68023002,36.68023002,-121.6243799,"c(-121.62437994, 36.68023002)",Salinas
2016,9/13/16,2016-09-13T07:01:00Z,Tuesday,TOWT ST,ACOSTA ST,NA,Y,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.61692,36.67964008,36.67964008,-121.61692,"c(-121.61691997, 36.67964008)",Salinas
2016,9/1/16,2016-09-01T13:12:00Z,Thursday,SOUTH MAIN ST,GEIL ST,NA,Y,NA,NA,3,0,2,A,9,D,C,A,H,A,N,N,N,N,N,0,1,1,0,0,0,0,0,0,SALINAS,-121.6567599,36.66542004,36.66542004,-121.6567599,"c(-121.65675994, 36.66542004)",Salinas
2016,9/8/16,2016-09-08T15:36:00Z,Thursday,MCKINNON,HARDEN PKWY,NA,Y,NA,NA,4,0,2,A,9,D,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,SALINAS,-121.64408,36.7120901,36.7120901,-121.64408,"c(-121.64407996, 36.7120901)",Salinas
2016,9/15/16,2016-09-15T22:46:00Z,Thursday,E ALISAL ST,NORTH SANBORN RD,E,N,NA,NA,4,0,5,A,1,C,C,A,H,C,N,N,N,N,Y,0,0,5,0,0,0,0,0,0,SALINAS,-121.6273724,36.67290279,36.67290279,-121.6273724,"c(-121.62737238, 36.67290279)",Salinas
2016,9/3/16,2016-09-03T21:35:00Z,Saturday,E ALISAL ST,SOLEDAD ST,NA,Y,NA,NA,4,0,1,A,12,D,C,A,H,A,N,N,N,N,Y,0,0,1,0,0,0,0,0,0,SALINAS,-121.6514199,36.67428004,36.67428004,-121.6514199,"c(-121.65141994, 36.67428004)",Salinas
2016,9/21/16,2016-09-21T08:32:00Z,Wednesday,NATIVIDAD RD,EAST BORONDA RD,NA,Y,NA,NA,4,0,1,A,0,D,G,A,H,A,N,Y,N,N,N,0,0,1,0,0,0,1,0,0,SALINAS,-121.6235199,36.71554002,36.71554002,-121.6235199,"c(-121.62351989, 36.71554002)",Salinas
2016,8/25/16,2016-08-25T09:46:00Z,Thursday,MAIN ST,MENKE ST,N,N,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.653325,36.68296904,36.68296904,-121.653325,"c(-121.65332495, 36.68296904)",Salinas
2016,8/18/16,2016-08-18T07:14:00Z,Thursday,PAJARO ST,ROMIE LN,NA,Y,NA,NA,4,0,1,A,12,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.65522,36.66204001,36.66204001,-121.65522,"c(-121.65522, 36.66204001)",Salinas
2016,8/25/16,2016-08-25T06:00:00Z,Thursday,EAST LAUREL DR,GRANADA,NA,Y,NA,NA,4,0,2,A,9,D,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,SALINAS,-121.6403499,36.69679003,36.69679003,-121.6403499,"c(-121.64034988, 36.69679003)",Salinas
2016,8/29/16,2016-08-29T18:58:00Z,Monday,PROVINCETOWN DR,HIDDEN CREEK RD,NA,Y,NA,NA,4,0,3,A,3,D,C,A,H,A,N,N,N,N,N,0,0,3,0,0,0,0,0,0,SALINAS,-121.6204499,36.70583005,36.70583005,-121.6204499,"c(-121.6204499, 36.70583005)",Salinas
2016,8/29/16,2016-08-29T09:58:00Z,Monday,ALISAL ST,SALINAS ST,NA,Y,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.6560299,36.67362002,36.67362002,-121.6560299,"c(-121.65602994, 36.67362002)",Salinas
2016,8/22/16,2016-08-22T16:05:00Z,Monday,MARKET ST,CEDAR ST,E,N,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.6247393,36.67689466,36.67689466,-121.6247393,"c(-121.62473925, 36.67689466)",Salinas
2016,8/23/16,2016-08-23T12:04:00Z,Tuesday,FRONT ST,ALISAL ST,S,N,NA,NA,3,0,1,A,8,D,G,A,H,A,N,Y,N,N,N,0,1,0,0,0,0,1,0,0,SALINAS,-121.648982,36.67386188,36.67386188,-121.648982,"c(-121.64898204, 36.67386188)",Salinas
2016,8/14/16,2016-08-14T12:08:00Z,Sunday,MARYAL DR,REATA ST,NA,Y,NA,NA,4,0,3,A,12,D,C,A,H,A,N,N,N,N,N,0,0,3,0,0,0,0,0,0,SALINAS,-121.6463699,36.70209009,36.70209009,-121.6463699,"c(-121.64636989, 36.70209009)",Salinas
2017,3/29/17,2017-03-29T10:45:00Z,Wednesday,ESPINOSA RD.,FOXWOOD LN.,E,N,NA,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6812075,36.74145962,36.74145962,-121.6812075,"c(-121.68120751, 36.74145962)",Other Unincorporated
2017,3/28/17,2017-03-28T05:52:00Z,Tuesday,101,TUSTIN RD,N,N,101,NA,3,0,1,A,3,E,J,A,C,D,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.6455664,36.80928085,36.80928085,-121.6455664,"c(-121.64556643, 36.80928085)",Other Unincorporated
2017,3/19/17,2017-03-19T16:44:00Z,Sunday,1,MONTEREY ROAD,W,N,1,R,4,0,2,A,3,C,C,A,H,A,N,N,N,N,Y,0,0,2,0,0,0,0,0,0,SEASIDE,-121.84134,36.62418,36.62418,-121.84134,"c(-121.84134, 36.62418)",Seaside
2017,3/22/17,2017-03-22T13:15:00Z,Wednesday,STRAWBERRY CANYON RD,TUCKER RD.,E,N,NA,NA,3,0,1,A,11,G,B,D,H,A,Y,N,N,N,N,0,1,0,0,1,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2017,3/27/17,2017-03-27T15:44:00Z,Monday,BORONDA RD,FONTES LN,NA,Y,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.6784299,36.69791008,36.69791008,-121.6784299,"c(-121.67842986, 36.69791008)",Other Unincorporated
2017,3/27/17,2017-03-27T05:10:00Z,Monday,ABBOTT RD,HARRIS RD,S,N,NA,NA,3,0,1,A,8,C,E,A,H,D,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.5907619,36.62901866,36.62901866,-121.5907619,"c(-121.59076186, 36.62901866)",Other Unincorporated
2017,3/24/17,2017-03-24T15:57:00Z,Friday,ELKHORN ROAD,WERNER ROAD,N,N,NA,NA,3,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.7471804,36.87925182,36.87925182,-121.7471804,"c(-121.74718038, 36.87925182)",Royal Oaks
2017,3/27/17,2017-03-27T07:10:00Z,Monday,101,CRAZY HORSE CANYON ROAD,N,N,101,NA,3,0,1,A,3,F,A,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.6321461,36.81877421,36.81877421,-121.6321461,"c(-121.63214614, 36.81877421)",Other Unincorporated
2017,3/22/17,2017-03-22T15:15:00Z,Wednesday,RIVER ROAD,CHUALAR RIVER ROAD,S,N,NA,NA,3,0,3,A,8,F,A,A,H,A,N,N,N,N,N,0,2,1,0,0,0,0,0,0,UNINCORPORATED,-121.5430336,36.54204994,36.54204994,-121.5430336,"c(-121.54303361, 36.54204994)",Other Unincorporated
2017,3/27/17,2017-03-27T23:23:00Z,Monday,SR-1 NORTHBOUND OFF-RAMP,ENGLISH AVENUE,S,N,NA,NA,3,0,1,A,8,E,I,A,H,D,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2017,3/28/17,2017-03-28T08:47:00Z,Tuesday,DAVIS RD,RESERVATION RD,N,N,NA,NA,3,0,2,A,3,C,C,A,H,A,N,N,N,N,N,0,1,1,0,0,0,0,0,0,UNINCORPORATED,-121.7055523,36.64295201,36.64295201,-121.7055523,"c(-121.7055523, 36.64295201)",Other Unincorporated
2017,4/3/17,2017-04-03T08:50:00Z,Monday,US 101 SOUTHBOUND,EAST GARRISON ROAD O/C,N,N,NA,NA,4,0,2,A,8,F,I,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2017,3/28/17,2017-03-28T17:30:00Z,Tuesday,BLACKIE ROAD,COMMERCIAL PKWY,E,N,NA,NA,3,0,1,A,8,E,A,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.7341609,36.76285631,36.76285631,-121.7341609,"c(-121.73416089, 36.76285631)",Other Unincorporated
2017,3/30/17,2017-03-30T13:37:00Z,Thursday,68,FOSTER RD,W,N,68,NA,4,0,2,A,8,B,C,A,H,A,N,N,N,N,N,0,0,2,0,0,0,0,0,0,UNINCORPORATED,-121.6671856,36.63673075,36.63673075,-121.6671856,"c(-121.66718564, 36.63673075)",Other Unincorporated
2017,3/30/17,2017-03-30T16:30:00Z,Thursday,68,SCENIC DRIVE,W,N,68,NA,4,0,1,A,3,C,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.9164979,36.5803444,36.5803444,-121.9164979,"c(-121.91649794, 36.5803444)",Pebble Beach
2017,3/30/17,2017-03-30T16:15:00Z,Thursday,101,BLACKIE ROAD,S,N,101,NA,4,0,1,A,3,F,A,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.668182,36.76628118,36.76628118,-121.668182,"c(-121.66818199, 36.76628118)",Other Unincorporated
2017,3/27/17,2017-03-27T10:40:00Z,Monday,68,FOSTER ROAD,W,N,68,NA,3,0,3,A,7,H,A,A,D,A,N,N,N,N,N,0,1,2,0,0,0,0,0,0,UNINCORPORATED,-121.6673068,36.63641299,36.63641299,-121.6673068,"c(-121.66730683, 36.63641299)",Other Unincorporated
2017,3/27/17,2017-03-27T08:25:00Z,Monday,RIVER ROAD,COREY ROAD,S,N,NA,NA,3,0,1,A,8,E,I,A,H,A,N,N,N,N,N,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.5856598,36.5749885,36.5749885,-121.5856598,"c(-121.58565976, 36.5749885)",Other Unincorporated
2017,4/2/17,2017-04-02T05:13:00Z,Sunday,101,LAUREL DR,N,N,101,NA,2,0,1,A,1,F,A,A,H,D,N,N,N,N,Y,1,0,0,0,0,0,0,0,0,UNINCORPORATED,-121.6662397,36.70390618,36.70390618,-121.6662397,"c(-121.66623973, 36.70390618)",Salinas
2017,4/2/17,2017-04-02T08:04:00Z,Sunday,CARMEL VALLEY RD,KLONDIKE RD,E,N,NA,NA,4,0,1,A,3,E,I,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,NA,NA,0,0,"c(0, 0)",Other Unincorporated
2017,4/3/17,2017-04-03T04:25:00Z,Monday,DAVIS ROAD,HITCHCOCK RD,S,N,NA,NA,3,0,1,A,1,F,A,A,H,D,N,N,N,N,Y,0,1,0,0,0,0,0,0,0,UNINCORPORATED,-121.694008,36.65630239,36.65630239,-121.694008,"c(-121.69400797, 36.65630239)",Other Unincorporated
2017,4/3/17,2017-04-03T10:40:00Z,Monday,1,PAJARO RIVER BRIDGE,S,N,1,NA,4,0,1,A,8,B,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,UNINCORPORATED,-121.7723169,36.88242735,36.88242735,-121.7723169,"c(-121.77231685, 36.88242735)",Royal Oaks
2016,9/13/16,2016-09-13T17:06:00Z,Tuesday,LAUREL DR,MONROE ST,NA,Y,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.66143,36.6981401,36.6981401,-121.66143,"c(-121.66142995, 36.6981401)",Salinas
2016,8/25/16,2016-08-25T14:28:00Z,Thursday,ALISAL ST,HOMESTEAD,W,N,NA,NA,4,0,1,A,9,D,C,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.6647165,36.67247542,36.67247542,-121.6647165,"c(-121.66471653, 36.67247542)",Salinas
2016,9/21/16,2016-09-21T15:31:00Z,Wednesday,E BORONDA,MCKINNON,W,N,NA,NA,4,0,1,A,1,A,C,A,H,A,N,N,N,N,Y,0,0,1,0,0,0,0,0,0,SALINAS,-121.6436936,36.71707493,36.71707493,-121.6436936,"c(-121.64369357, 36.71707493)",Salinas
2016,9/6/16,2016-09-06T07:41:00Z,Tuesday,WEST CURTIS ST,NORTH MAIN ST,W,N,NA,NA,4,0,1,A,8,C,E,A,H,A,N,N,N,N,N,0,0,1,0,0,0,0,0,0,SALINAS,-121.653651,36.7016339,36.7016339,-121.653651,"c(-121.65365098, 36.7016339)",Salinas
